"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Haiti","HTI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","231.430001727751","242.83923055645","233.662926085868","255.964645482356","280.885907695725","304.073911894308","345.602718638483","296.733125418697","371.695395623287","381.138500860062","423.989207030775","465.549672492353","297.834917755893","243.81142533312","278.467698930774","351.733079527701","358.170185229138","404.695917091379","442.586131811887","488.275732744165","793.969424142956","721.354054741596","675.679689217043","527.072255752402","644.627737429593","751.036753711602","772.944564582766","967.84358131192","1039.74780673338","1133.89955507455","1132.74095772193","1225.70374007952","1272.08069674123","1360.48901455598","1367.90126312363","1329.52613893268","1217.71487316946","1287.51843750987","1399.77918191223","1237.67222089093","1195.34843705342","",
"Hungary","HUN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3007.47582216327","3251.36283149906","3431.1279010046","3392.41514937392","3410.91761846817","3551.33213916625","3547.73075146056","3456.08659548636","3991.13586980848","5133.57735626771","6546.19276351017","8023.03637446219","8728.0095845521","8953.10171307379","10650.5910033831","12133.6639640541","10087.1525993624","10189.9765630539","10930.9049475582","9971.4103174864","10845.9628657682","11219.8205071967","9968.47717998974","10546.1338331895","11606.0885377003","13114.3328405399","13570.5748182326","12758.7793786536","",
"IBRD only","IBD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","174.837759460106","186.896685986901","204.654401619994","256.388149035547","303.482623582714","320.737973494962","337.881885983793","375.774353529803","396.262035819384","447.700873677476","514.786145598151","558.864155110966","541.682434412305","522.286696979433","526.891198536721","546.94869369825","564.951021627721","560.325385432746","602.373611965893","620.89734609564","711.978253712329","734.757315387559","799.122551824399","860.4913940875","953.747592670592","1065.43506824229","1162.06838049569","1222.54537306888","1179.42840500645","1131.86959700675","1209.47116277166","1208.57414907268","1216.6748586248","1343.57047217994","1568.61781732827","1841.57383176278","2161.3280978301","2673.60996400802","3127.60910211045","3060.0452902895","3631.96293386564","4168.01115110439","4420.18045390507","4602.69120251917","4734.15008987786","4421.40128246633","4427.68132654611","4835.0669561316","4995.3939448719","5078.2082147384","4763.95750945554","",
"IDA & IBRD total","IBT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","166.593355297774","176.008125613109","192.049723630982","237.262510824457","283.065299650759","302.870343215828","317.023102949238","349.798635140319","371.091533434194","417.017135557437","481.248386378963","548.615994926671","527.008625544","495.679613570735","492.148582955977","508.328033895308","521.270206486923","518.106884679487","554.002518036661","565.291708068435","643.184483184344","662.501209365643","713.15911484752","760.319780357837","835.753591509361","936.228741542604","1022.49719055804","1077.49268417305","1053.0472002344","1031.98440915455","1107.72397786992","1119.93568713657","1171.43480710981","1344.6372161753","1597.8458920007","1897.12390244538","2271.02793086349","2867.67127303643","3469.7610114577","3519.57160089528","4124.63336485944","4720.52159504984","3611.387028215","3751.29980670397","3858.06289606715","3611.55201752011","3597.17683222053","3894.31785302016","4013.35546158221","4075.4366647909","3822.36341553798","",
"IDA total","IDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","133.252737860543","174.984482018751","213.369437785612","211.162685473309","216.366469036908","246.368505803275","264.486254059325","319.359112175279","513.795015240956","469.430036540857","376.887918112994","333.558785561151","332.924917022761","323.371007473526","329.538699935692","339.204688925495","319.411703739155","340.964612115402","348.840574425092","345.830367461356","335.915877786822","340.278453592835","402.463465067556","454.920931391205","496.98381771001","559.970081458489","655.021091305858","731.908565573316","797.744018835484","1012.63327931057","1356.87544036139","1712.44774384105","2105.25820725123","2667.59148597417","3553.60042943289","4654.13551091732","5083.04251982098","5782.120172709","6557.44032153563","1052.67631414642","1089.68338757528","1152.56486393473","1140.95717316746","1096.16428860523","1098.33600175885","1134.63064642099","1178.69310305357","1143.78966332817","",
"IDA blend","IDB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","184.817129610746","160.141336577551","172.219078739051","171.371430886468","221.012350586493","262.09215862663","306.955856959526","308.976221237791","337.284892908442","353.62968458363","455.050355748072","978.419294861501","880.2711740252","642.176482795117","525.655750729311","505.280073446036","453.030773869395","437.037290178555","446.829200031635","394.787572861095","411.71911526682","417.612807491407","403.656326747457","346.364012890452","345.431536813415","400.100125022194","430.03814798047","432.384957826715","424.59416996605","434.443052189951","452.199607606547","454.717671938017","495.407661729828","540.582965267908","636.676164641852","729.581085053683","919.892617724602","1033.66573046826","1185.09287322157","1126.2571281744","1254.65998640549","1387.79488856444","1524.24759848573","1638.85208623534","1751.62073404641","1700.95745951214","1569.27953916489","1483.80576750113","1480.11154967736","1497.34068032779","1409.7427497814","",
"Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","72.9311625736926","72.0986551882961","80.4843498594862","114.009943647767","158.842025311791","187.403299629563","225.652687148038","265.446647456556","295.260197017487","242.066785378922","353.41312643494","439.318809519301","491.751588927005","421.367741715979","428.978217162196","429.015323399364","410.692162277724","370.291086067366","411.656566316858","443.467696975173","481.221348381336","542.277324339974","585.384709024863","724.648373153399","813.232607453012","909.948338749413","1005.4965594484","940.212707175402","393.146960448293","554.130360921833","634.473902135814","540.50923403597","669.863270140905","786.620736912207","824.504336968948","886.475193799121","1132.92329068847","1325.44812766444","1550.09291957687","1677.97783253826","2338.79219395521","2690.97093739964","2770.35722120235","2727.9011276148","2626.13198243223","2560.1504047919","2819.65969662847","3036.07427940307","3079.53192116029","3292.37185487356","3078.71033924343","",
"IDA only","IDX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","242.01085463328","228.022431691772","221.386559033539","221.358811343533","232.084044511275","247.771482018325","266.841357335154","276.253122856511","275.022968847142","299.116823456601","308.064731625419","311.125324155204","327.347864349366","334.582180968968","400.273129930703","464.193128808565","526.923051471576","626.733484679402","769.299240246213","878.913961079441","977.613888743136","1283.00283344826","1782.33683016621","2272.36767742911","2820.59824960463","3576.28234662396","4863.34764590954","6457.89196066888","7141.98957195487","8142.67591896056","9258.42705754524","815.62790964844","812.799670736061","850.003042060589","857.887983792834","857.446049209411","904.742024333691","961.820113192886","1020.81097344301","1013.88335632659","",
"Isle of Man","IMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.072517744774","109.655761017048","113.683443289425","132.891675650642","150.147191800324","142.817502534493","145.240951107255","167.226447107549","185.168590645976","201.172673287374","242.076419242004","242.94610696176","242.953296682174","259.264067562225","245.424882771572","260.594620930267","275.569601430967","300.238350332637","311.653349941917","303.506928442951","320.974608905636","262.657958833143","275.154590305823","262.453078883327","303.616164329158","327.723413257587","351.803975867029","364.87160533879","365.871510951428","389.766217278806","386.815690343801","395.069732896228","412.506091884934","479.792078031994","548.147253166216","621.204108722922","700.051134277992","890.797467255906","850.358718370056","954.23748275923","1171.53209766679","1257.31037704587","1247.4519244017","1248.39742250856","1367.70527138187","1405.18004717729","1505.45415697682","1733.80164383952","1742.51539348042","1834.72440181025","1681.87871374046","",
"Not classified","INX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1443.90903711218","1650.03927073411","2015.24606088546","2325.0538731995","2393.94422310757","2852.75352322428","2759.68561325489","3186.88684418987","3974.04703974047","4864.02371248611","5625.87904360056","5302.63538951636","5304.37776120259","5010.53950891585","4736.12588299872","4937.70353541834","6735.05306961909","7957.49898942305","8805.80116194589","9048.68087777616","11508.337853382","11544.223856082","12707.851496306","11914.678486833","12931.7571982511","15298.5404455336","16772.4624812028","17876.1413118769","19102.0218191848","19982.4970051556","19883.4534242061","20891.0821177044","23471.832148297","30601.6157553032","35034.5997382969","37212.3077544392","39591.9965200226","44374.3063673038","44392.0362513431","36027.8918501778","33814.6400725414","35064.8590724537","32438.0757785627","35771.3196199849","38473.5944900316","34241.0617536485","36254.0178557347","38274.422617854","42179.3037476917","43085.8027618689","41458.7877185712","",
"Iran, Islamic Rep.","IRN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","282.073230882147","337.34514967992","415.956019716515","648.423636517006","841.867333474253","1053.78063739644","1344.34201720965","1588.36694758944","1445.46239516122","1760.60758685984","1942.80791603799","2042.04432193892","2421.82618543914","2921.84323712914","2920.4276702429","3092.05210183826","3461.20766752707","2064.70387360715","1862.94287095775","1718.83534722964","1678.48781465038","","","753.803833619922","854.752934646241","1146.10927150971","1441.36956017232","1379.39644206949","1357.47237268601","1372.82096885266","1229.28717024509","1477.22066590176","1527.83390115102","1783.53998690045","2201.55452083782","2538.61879212919","2953.73425995549","3981.13301812105","4534.07159296272","4702.10195750465","5478.39208148518","6376.36847901263","6441.63048125533","4788.05702201969","4407.1078672181","3904.84619823665","4249.40976125745","4360.76664608008","2563.56328891307","2333.74640845775","1821.58138909582","",
"Iraq","IRQ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","2083.00557489636","1866.97417387995","2033.60950235393","1977.63811017982","2267.88031069104","2176.67910125138","2112.53919291323","2414.94901418903","2730.50379059059","2704.33403067807","8037.14861945037","","","","162.032018673295","518.627357657635","402.731588345958","757.477560543516","726.225935852454","1321.81033986358","1658.46802410239","1143.41525413437","972.648638961729","643.022795177586","1007.45470881139","1195.66400749357","1658.76545879784","2347.79949957082","3656.76581469308","3211.59340695941","3728.73666064633","4615.08844257201","5324.5511478641","5546.32993557541","5105.78462149877","3707.94452274045","3621.89868779102","3866.55702190322","4420.61067184852","4553.57315705765","3222.07695528048","",
